;ship_id;voyage_id;call_id;raw;year;month;day;location_x;special;location_id;location_name;category;lat;lon;region
6987;s335;s335v1;s335v1c5;27 May Kedgeree;1782;5.0;27.0;l20;False;l20;Kedgeree;calls;12.8575;87.9115;indian_ocean
6992;s335;s335v2;s335v2c2;7 Aug Johanna;1785;8.0;7.0;l41;False;l41;Johanna;calls;-12.1254;44.253;indian_ocean
6994;s335;s335v2;s335v2c4;14 Oct Diamond Creek;1785;10.0;14.0;l524;False;l524;Diamond Creek;calls;-37.66667;145.15;indian_ocean
6995;s335;s335v2;s335v2c5;26 Dec Kedgeree;1785;12.0;26.0;l20;False;l20;Kedgeree;calls;12.8575;87.9115;indian_ocean
7094;s337;s337v4;s337v4c2;13 Sep Johanna;1735;9.0;13.0;l41;False;l41;Johanna;calls;-12.1254;44.253;indian_ocean
7148;s339;s339v2;s339v2c3;18 Aug Johanna;1725;8.0;18.0;l41;False;l41;Johanna;calls;-12.1254;44.253;indian_ocean
7195;s340;s340v1;s340v1c3;21 Jun St Augustine's Bay;1764;6.0;21.0;l103;True;l103;St Augustine's Bay;calls;-23.3015;43.41;indian_ocean
7204;s340;s340v2;s340v2c3;15 Sep Johanna;1766;9.0;15.0;l41;False;l41;Johanna;calls;-12.1254;44.253;indian_ocean
7212;s340;s340v3;s340v3c2;19 May Johanna;1769;5.0;19.0;l41;False;l41;Johanna;calls;-12.1254;44.253;indian_ocean
7220;s340;s340v4;s340v4c3;27 Aug Johanna;1772;8.0;27.0;l41;False;l41;Johanna;calls;-12.1254;44.253;indian_ocean
7283;s342;s342v1;s342v1c9;Dutch Fleet of Defence off Malabar 1622/3;1621;;;;True;;maldives;calls;4.18;73.51;indian_ocean
7351;s347;s347v3;s347v3c3;1 Jul St Augustine's Bay;1761;7.0;1.0;l103;True;l103;St Augustine's Bay;calls;-23.3015;43.41;indian_ocean
7370;s348;s348v1;s348v1c8;11 Aug Dartmouth ';1602;8.0;11.0;;False;;maldives;calls;4.18;73.51;indian_ocean
7379;s349;s349v2;s349v2c2;30 Jul Johanna;1626;7.0;30.0;l41;False;l41;Johanna;calls;-12.1254;44.253;indian_ocean
7382;s349;s349v2;s349v2c5;18 Jan 1627 Bandar Abbas;1627;1.0;18.0;l80;False;l80;Bandar Abbas;calls;27.1865;56.2808;indian_ocean
7389;s349;s349v3;s349v3c2;12 Aug Moheli;1629;8.0;12.0;l61;False;l61;Moheli;calls;-12.15;43.45;indian_ocean
7391;s349;s349v3;s349v3c4;20 Jan 1630 Bandar Abbas;1630;1.0;20.0;l80;False;l80;Bandar Abbas;calls;27.1865;56.2808;indian_ocean
7393;s349;s349v3;s349v3c6;15 Jun Mauritius;1630;6.0;15.0;l77;False;l77;Mauritius;calls;-20.2;57.5;indian_ocean
7396;s349;s349v3;s349v3c9;20 May 1631 Mauritius;1631;5.0;20.0;l77;False;l77;Mauritius;calls;-20.2;57.5;indian_ocean
7403;s349;s349v5;s349v5c2;23 Jul St Augustine's Bay;1638;7.0;23.0;l103;True;l103;St Augustine's Bay;calls;-23.3015;43.41;indian_ocean
7405;s349;s349v5;s349v5c4;14 Jan 1639 Bandar Abbas;1639;1.0;14.0;l80;False;l80;Bandar Abbas;calls;27.1865;56.2808;indian_ocean
7407;s349;s349v5;s349v5c6;Mokha 19 Aug;1639;8.0;19.0;l157;False;l157;Mokha;calls;13.1913;43.15;indian_ocean
7412;s349;s349v6;s349v6c3;Bandar Abbas 2 Feb 1642;1642;2.0;2.0;l80;False;l80;Bandar Abbas;calls;27.1865;56.2808;indian_ocean
7414;s349;s349v6;s349v6c5;13 Apr Mokha 22 Aug;1642;8.0;22.0;l157;False;l157;Mokha;calls;13.1913;43.15;indian_ocean
7416;s349;s349v6;s349v6c7;18 Feb Bandar Abbas;1643;2.0;18.0;l80;False;l80;Bandar Abbas;calls;27.1865;56.2808;indian_ocean
7417;s349;s349v6;s349v6c8;27 Apr Mokha;1643;4.0;27.0;l157;False;l157;Mokha;calls;13.1913;43.15;indian_ocean
7423;s350;s350v1;s350v1c2;6 Aug 1660;1660;8.0;6.0;;True;;maldives;calls;4.18;73.51;indian_ocean
7430;s351;s351v1;s351v1c4;20 Mar Madagascar;1701;3.0;20.0;l123;False;l123;Madagascar;calls;-18.8707;46.4362;indian_ocean
7431;s351;s351v1;s351v1c5;15 Apr Johanna;1701;4.0;15.0;l41;False;l41;Johanna;calls;-12.1254;44.253;indian_ocean
7432;s351;s351v1;s351v1c6;27 May Mokha 25 Aug;1701;8.0;25.0;l157;False;l157;Mokha;calls;13.1913;43.15;indian_ocean
7433;s351;s351v1;s351v1c7;9 Oct Socotra;1701;10.0;9.0;l204;False;l204;Socotra;calls;12.3036;53.5512;indian_ocean
7434;s351;s351v1;s351v1c8;29 Dec Madagascar;1701;12.0;29.0;l123;False;l123;Madagascar;calls;-18.8707;46.4362;indian_ocean
7453;s353;s353v2;s353v2c3;3 Aug St Augustine's Bay;1752;8.0;3.0;l103;True;l103;St Augustine's Bay;calls;-23.3015;43.41;indian_ocean
7458;s353;s353v2;s353v2c6;13 Nov;1752;11.0;13.0;;True;;maldives;calls;4.18;73.51;indian_ocean
7466;s353;s353v2;s353v2c14;16 Apr Mokha;1753;4.0;16.0;l157;False;l157;Mokha;calls;13.1913;43.15;indian_ocean
7474;s353;s353v3;s353v3c2;Clive's lost treasure, Geoffrey & David Allen (London, 1978);1754;;;;True;;maldives;calls;4.18;73.51;indian_ocean
7477;s354;s354v1;s354v1c3;Bandar Abbas 9 Jan 1623;1623;1.0;9.0;l80;False;l80;Bandar Abbas;calls;27.1865;56.2808;indian_ocean
7478;s354;s354v1;s354v1c4;Mokha;1623;;;l157;False;l157;Mokha;calls;13.1913;43.15;indian_ocean
7490;s354;s354v3;s354v3c2;17 Jul 1632 St Augustine's Bay;1632;7.0;17.0;l103;True;l103;St Augustine's Bay;calls;-23.3015;43.41;indian_ocean
7491;s354;s354v3;s354v3c3;3 Oct Bandar Abbas;1632;10.0;3.0;l80;False;l80;Bandar Abbas;calls;27.1865;56.2808;indian_ocean
7493;s354;s354v3;s354v3c5;18 Feb 1633 Bandar Abbas;1633;2.0;18.0;l80;False;l80;Bandar Abbas;calls;27.1865;56.2808;indian_ocean
7497;s355;s355v1;s355v1c2;9 Aug Johanna;1643;8.0;9.0;l41;False;l41;Johanna;calls;-12.1254;44.253;indian_ocean
7501;s355;s355v1;s355v1c6;6 Apr Mauritius 22 Jun;1644;6.0;22.0;l77;False;l77;Mauritius;calls;-20.2;57.5;indian_ocean
7502;s355;s355v1;s355v1c7;3 Aug Johanna;1644;8.0;3.0;l41;False;l41;Johanna;calls;-12.1254;44.253;indian_ocean
7508;s355;s355v2;s355v2c3;13 Dec Sura;1646;12.0;13.0;l567;False;l567;Sura;calls;53.88786;45.74192;indian_ocean
7518;s357;s357v1;s357v1c1;12 Feb 1704;1704;2.0;12.0;;True;;maldives;calls;4.18;73.51;indian_ocean
7521;s357;s357v1;s357v1c2;4 Mar 1707;1707;3.0;4.0;;True;;maldives;calls;4.18;73.51;indian_ocean
7531;s357;s357v2;s357v2c10;11 Apr Mokha;1710;4.0;11.0;l157;False;l157;Mokha;calls;13.1913;43.15;indian_ocean
7538;s359;s359v1;s359v1c1;16 Mar 1688;1688;3.0;16.0;;True;;maldives;calls;4.18;73.51;indian_ocean
7541;s359;s359v1;s359v1c2;26 May 1690;1690;5.0;26.0;;True;;maldives;calls;4.18;73.51;indian_ocean
7544;s359;s359v2;s359v2c1;22 Apr 1691;1691;4.0;22.0;;True;;maldives;calls;4.18;73.51;indian_ocean
7548;s359;s359v3;s359v3c1;14 Feb 1694;1694;2.0;14.0;;True;;maldives;calls;4.18;73.51;indian_ocean
7551;s359;s359v3;s359v3c2;25 Sep 1696;1696;9.0;25.0;;True;;maldives;calls;4.18;73.51;indian_ocean
7632;s362;s362v1;s362v1c7;31;1629;;31.0;;True;;maldives;calls;4.18;73.51;indian_ocean
7636;s363;s363v1;s363v1c4;Bandar Abbas;1654;;;l80;False;l80;Bandar Abbas;calls;27.1865;56.2808;indian_ocean
7640;s364;s364v1;s364v1c1;13 Apr 1704;1704;4.0;13.0;;True;;maldives;calls;4.18;73.51;indian_ocean
7688;s366;s366v5;s366v5c2;24 Aug Johanna;1809;8.0;24.0;l41;False;l41;Johanna;calls;-12.1254;44.253;indian_ocean
7723;s367;s367v3;s367v3c1;Dec;1606;12.0;;;True;;maldives;calls;4.18;73.51;indian_ocean
7729;s367;s367v4;s367v4c1;17 Jan 1613;1613;1.0;17.0;;True;;maldives;calls;4.18;73.51;indian_ocean
7736;s367;s367v5;s367v5c3;22 Jul Moheli;1615;7.0;22.0;l61;False;l61;Moheli;calls;-12.15;43.45;indian_ocean
7737;s367;s367v5;s367v5c4;24 Aug Socotra;1615;8.0;24.0;l204;False;l204;Socotra;calls;12.3036;53.5512;indian_ocean
7752;s367;s367v6;s367v6c4;captured by Dutch at Tiku 1 Oct 1619;1619;10.0;1.0;;True;;maldives;calls;4.18;73.51;indian_ocean
7759;s369;s369v2;s369v2c1;15 Nov 1684;1684;11.0;15.0;;True;;maldives;calls;4.18;73.51;indian_ocean
7762;s369;s369v2;s369v2c2;sold at Madras;1684;;;;True;;maldives;calls;4.18;73.51;indian_ocean
7796;s370;s370v4;s370v4c3;24 Mar St Augustine's Bay;1753;3.0;24.0;l103;True;l103;St Augustine's Bay;calls;-23.3015;43.41;indian_ocean
7804;s370;s370v4;s370v4c11;4 Jun St Augustine's Bay;1754;6.0;4.0;l103;True;l103;St Augustine's Bay;calls;-23.3015;43.41;indian_ocean
7820;s371;s371v2;s371v2c3;2 May Mokha;1725;5.0;2.0;l157;False;l157;Mokha;calls;13.1913;43.15;indian_ocean
7840;s371;s371v3;s371v3c9;27 Nov Bandar Abbas;1730;11.0;27.0;l80;False;l80;Bandar Abbas;calls;27.1865;56.2808;indian_ocean
7841;s371;s371v3;s371v3c10;10 Mar 1731 Qishm;1731;3.0;10.0;l212;False;l212;Qishm;calls;26.9492;56.2691;indian_ocean
7882;s373;s373v1;s373v1c2;19 Mar 1752;1752;3.0;19.0;;True;;maldives;calls;4.18;73.51;indian_ocean
7900;s373;s373v4;s373v4c4;21 Jan 1763 Kedgeree;1763;1.0;21.0;l20;False;l20;Kedgeree;calls;12.8575;87.9115;indian_ocean
7909;s374;s374v1;s374v1c6;8 Jan 1786 Kedgeree;1786;1.0;8.0;l20;False;l20;Kedgeree;calls;12.8575;87.9115;indian_ocean
7914;s374;s374v1;s374v1c9;28 Sep Downs * insert A short formula for longitude, having the linear tables etc Samuel Dunn (London, 1783);1786;9.0;28.0;;True;;maldives;calls;4.18;73.51;indian_ocean
7981;s375;s375v1;s375v1c1;26 Jan 1701;1701;1.0;26.0;;True;;maldives;calls;4.18;73.51;indian_ocean
7984;s375;s375v1;s375v1c2;9 Jun 1702;1702;6.0;9.0;;True;;maldives;calls;4.18;73.51;indian_ocean
8052;s378;s378v1;s378v1c3;6 Mar 1797 Matavai;1797;3.0;6.0;l596;False;l596;Matavai;calls;-14.03208;-171.64768;indian_ocean
8054;s378;s378v1;s378v1c5;5 Jun Resolution Bay;1797;6.0;5.0;l598;False;l598;Resolution Bay;calls;-41.0731;174.1332;indian_ocean
8055;s378;s378v1;s378v1c6;6 Jul Matavai;1797;7.0;6.0;l596;False;l596;Matavai;calls;-14.03208;-171.64768;indian_ocean
8056;s378;s378v1;s378v1c7;18 Jul Tahiti;1797;7.0;18.0;l599;False;l599;Tahiti;calls;-17.4;-149.25;indian_ocean
8067;s379;s379v1;s379v1c3;3 Jul St Augustine's Bay;1764;7.0;3.0;l103;True;l103;St Augustine's Bay;calls;-23.3015;43.41;indian_ocean
8072;s379;s379v2;s379v2c2;4 Jul Johanna;1766;7.0;4.0;l41;False;l41;Johanna;calls;-12.1254;44.253;indian_ocean
8075;s379;s379v2;s379v2c5;22 Dec Kedgeree;1766;12.0;22.0;l20;False;l20;Kedgeree;calls;12.8575;87.9115;indian_ocean
8111;s382;s382v2;s382v2c3;15 Jun Johanna;1792;6.0;15.0;l41;False;l41;Johanna;calls;-12.1254;44.253;indian_ocean
8150;s384;s384v1;s384v1c1;1 Apr 1713;1713;4.0;1.0;;True;;maldives;calls;4.18;73.51;indian_ocean
8153;s384;s384v1;s384v1c2;1 Jun 1716;1716;6.0;1.0;;True;;maldives;calls;4.18;73.51;indian_ocean
8156;s384;s384v2;s384v2c1;15 Feb 1717;1717;2.0;15.0;;True;;maldives;calls;4.18;73.51;indian_ocean
8159;s384;s384v2;s384v2c2;25 Jan 1719;1719;1.0;25.0;;True;;maldives;calls;4.18;73.51;indian_ocean
8177;s384;s384v4;s384v4c10;9 Jun Mokha;1724;6.0;9.0;l157;False;l157;Mokha;calls;13.1913;43.15;indian_ocean
8201;s385;s385v2;s385v2c1;2 Feb 1732;1732;2.0;2.0;;True;;maldives;calls;4.18;73.51;indian_ocean
8234;s387;s387v2;s387v2c2;24 Aug Johanna;1769;8.0;24.0;l41;False;l41;Johanna;calls;-12.1254;44.253;indian_ocean
8238;s387;s387v2;s387v2c6;4 May Mokha;1770;5.0;4.0;l157;False;l157;Mokha;calls;13.1913;43.15;indian_ocean
8245;s387;s387v3;s387v3c3;12 Jul Johanna;1772;7.0;12.0;l41;False;l41;Johanna;calls;-12.1254;44.253;indian_ocean
8254;s387;s387v4;s387v4c2;25 Jul Johanna;1776;7.0;25.0;l41;False;l41;Johanna;calls;-12.1254;44.253;indian_ocean
8297;s389;s389v2;s389v2c6;19 Feb 1752 Kedgeree;1752;2.0;19.0;l20;False;l20;Kedgeree;calls;12.8575;87.9115;indian_ocean
8301;s389;s389v3;s389v3c2;28 Jun Johanna;1755;6.0;28.0;l41;False;l41;Johanna;calls;-12.1254;44.253;indian_ocean
8312;s389;s389v4;s389v4c2;9 Apr Johanna;1758;4.0;9.0;l41;False;l41;Johanna;calls;-12.1254;44.253;indian_ocean
8319;s389;s389v4;s389v4c7;20 Aug;1758;8.0;20.0;;True;;maldives;calls;4.18;73.51;indian_ocean
8340;s391;s391v3;s391v3c2;23 Mar Johanna;1770;3.0;23.0;l41;False;l41;Johanna;calls;-12.1254;44.253;indian_ocean
8348;s392;s392v1;s392v1c2;27 Jul Johanna;1769;7.0;27.0;l41;False;l41;Johanna;calls;-12.1254;44.253;indian_ocean
8356;s392;s392v2;s392v2c2;18 Jul St Augustine's Bay;1772;7.0;18.0;l103;True;l103;St Augustine's Bay;calls;-23.3015;43.41;indian_ocean
8357;s392;s392v2;s392v2c3;9 Aug Johanna;1772;8.0;9.0;l41;False;l41;Johanna;calls;-12.1254;44.253;indian_ocean
8383;s392;s392v4;s392v4c10;28 Sep Kedgeree;1780;9.0;28.0;l20;False;l20;Kedgeree;calls;12.8575;87.9115;indian_ocean
8387;s393;s393v1;s393v1c2;6 May St Augustine's Bay;1766;5.0;6.0;l103;True;l103;St Augustine's Bay;calls;-23.3015;43.41;indian_ocean
8429;s394;s394v4;s394v4c2;burnt off Ceylon 20 Aug;1783;8.0;20.0;;True;;maldives;calls;4.18;73.51;indian_ocean
8459;s395;s395v3;s395v3c2;11 Jun 1739;1739;6.0;11.0;;True;;maldives;calls;4.18;73.51;indian_ocean
8482;s396;s396v1;s396v1c3;13 Jul Johanna;1785;7.0;13.0;l41;False;l41;Johanna;calls;-12.1254;44.253;indian_ocean
8541;s396;s396v8;s396v8c6;9 Feb 1808 Kedgeree;1808;2.0;9.0;l20;False;l20;Kedgeree;calls;12.8575;87.9115;indian_ocean
8592;s399;s399v3;s399v3c3;6 Dec Kedgeree;1777;12.0;6.0;l20;False;l20;Kedgeree;calls;12.8575;87.9115;indian_ocean
8598;s399;s399v4;s399v4c2;15 Jun Johanna;1780;6.0;15.0;l41;False;l41;Johanna;calls;-12.1254;44.253;indian_ocean
8601;s399;s399v4;s399v4c5;19 Sep Kedgeree;1780;9.0;19.0;l20;False;l20;Kedgeree;calls;12.8575;87.9115;indian_ocean
8683;s402;s402v1;s402v1c8;21 Feb 1718 Bandar Abbas;1718;2.0;21.0;l80;False;l80;Bandar Abbas;calls;27.1865;56.2808;indian_ocean
8703;s402;s402v3;s402v3c2;8 Aug Mozambique;1723;8.0;8.0;l250;False;l250;Mozambique;calls;-15.03466;40.73447;indian_ocean
8707;s402;s402v3;s402v3c6;27 Jan 1724 Bandar Abbas;1724;1.0;27.0;l80;False;l80;Bandar Abbas;calls;27.1865;56.2808;indian_ocean
8708;s402;s402v3;s402v3c7;6 Mar Basra;1724;3.0;6.0;l373;False;l373;Basra;calls;30.50852;47.7804;indian_ocean
8709;s402;s402v3;s402v3c8;23 May Bandar Abbas;1724;5.0;23.0;l80;False;l80;Bandar Abbas;calls;27.1865;56.2808;indian_ocean
8791;s403;s403v9;s403v9c4;condemned at Calcutta 6 Ju;1833;;6.0;;True;;maldives;calls;4.18;73.51;indian_ocean
8800;s404;s404v2;s404v2c2;20 May Johanna;1820;5.0;20.0;l41;False;l41;Johanna;calls;-12.1254;44.253;indian_ocean
8817;s404;s404v4;s404v4c6;1 Feb 1825 Mauritius;1825;2.0;1.0;l77;False;l77;Mauritius;calls;-20.2;57.5;indian_ocean
8875;s405;s405v3;s405v3c5;4 Jul St Augustine's Bay;1748;7.0;4.0;l103;True;l103;St Augustine's Bay;calls;-23.3015;43.41;indian_ocean
8881;s405;s405v3;s405v3c11;16 Apr Mokha;1749;4.0;16.0;l157;False;l157;Mokha;calls;13.1913;43.15;indian_ocean
8911;s406;s406v2;s406v2c3;12 Jun Johanna;1768;6.0;12.0;l41;False;l41;Johanna;calls;-12.1254;44.253;indian_ocean
8920;s406;s406v3;s406v3c3;3 Sep Johanna;1771;9.0;3.0;l41;False;l41;Johanna;calls;-12.1254;44.253;indian_ocean
8934;s406;s406v4;s406v4c6;28 Aug Kedgeree;1774;8.0;28.0;l20;False;l20;Kedgeree;calls;12.8575;87.9115;indian_ocean
8942;s407;s407v1;s407v1c3;8 Aug Mozambique;1782;8.0;8.0;l250;False;l250;Mozambique;calls;-15.03466;40.73447;indian_ocean
8946;s407;s407v1;s407v1c7;15 Jan 1783 Kedgeree;1783;1.0;15.0;l20;False;l20;Kedgeree;calls;12.8575;87.9115;indian_ocean
8954;s407;s407v2;s407v2c2;1 Aug Johanna;1785;8.0;1.0;l41;False;l41;Johanna;calls;-12.1254;44.253;indian_ocean
8978;s407;s407v5;s407v5c4;25 Jul Lone Reach Wrecked at Plymouth 26 Jan 1796;1796;1.0;26.0;;True;;maldives;calls;4.18;73.51;indian_ocean
8981;s408;s408v1;s408v1c3;Bandar Abbas;1620;;;l80;False;l80;Bandar Abbas;calls;27.1865;56.2808;indian_ocean
8991;s408;s408v2;s408v2c6;23 Dec Bandar Abbas;1624;12.0;23.0;l80;False;l80;Bandar Abbas;calls;27.1865;56.2808;indian_ocean
9000;s408;s408v2;s408v2c13;laid up at Bantam Oct 1629;1629;10.0;;;True;;maldives;calls;4.18;73.51;indian_ocean
9002;s409;s409v1;s409v1c2;21 Jul St Augustine's Bay;1645;7.0;21.0;l103;True;l103;St Augustine's Bay;calls;-23.3015;43.41;indian_ocean
9003;s409;s409v1;s409v1c3;12 Aug Johanna;1645;8.0;12.0;l41;False;l41;Johanna;calls;-12.1254;44.253;indian_ocean
9009;s409;s409v2;s409v2c2;16 Aug Johanna;1647;8.0;16.0;l41;False;l41;Johanna;calls;-12.1254;44.253;indian_ocean
9032;s413;s413v1;s413v1c6;26 Jun Johanna;1774;6.0;26.0;l41;False;l41;Johanna;calls;-12.1254;44.253;indian_ocean
9079;s415;s415v1;s415v1c4;17 Nov Kedgeree;1784;11.0;17.0;l20;False;l20;Kedgeree;calls;12.8575;87.9115;indian_ocean
9081;s415;s415v1;s415v1c6;16 May Port Louis;1785;5.0;16.0;l409;False;l409;Port Louis;calls;-20.16194;57.49889;indian_ocean
9156;s417;s417v1;s417v1c3;24 Feb Kedgeree;1796;2.0;24.0;l20;False;l20;Kedgeree;calls;12.8575;87.9115;indian_ocean
9207;s417;s417v8;s417v8c3;8 Sep Port Louis;1812;9.0;8.0;l409;False;l409;Port Louis;calls;-20.16194;57.49889;indian_ocean
9208;s417;s417v8;s417v8c4;16 Nov Kedgeree;1812;11.0;16.0;l20;False;l20;Kedgeree;calls;12.8575;87.9115;indian_ocean
9252;s420;s420v1;s420v1c2;1 Sep Delagoa Bay;1762;9.0;1.0;l447;False;l447;Delagoa Bay;calls;-25.59;32.42;indian_ocean
9253;s420;s420v1;s420v1c3;25 Dec Kedgeree;1762;12.0;25.0;l20;False;l20;Kedgeree;calls;12.8575;87.9115;indian_ocean
9283;s420;s420v5;s420v5c3;7 Jan 1777;1777;1.0;7.0;;True;;maldives;calls;4.18;73.51;indian_ocean
9358;s423;s423v1;s423v1c4;17 Sep Kedgeree;1782;9.0;17.0;l20;False;l20;Kedgeree;calls;12.8575;87.9115;indian_ocean
9360;s423;s423v1;s423v1c6;2 Feb 1783 Kedgeree;1783;2.0;2.0;l20;False;l20;Kedgeree;calls;12.8575;87.9115;indian_ocean
9372;s423;s423v1;s423v1c16;1 Dec;1785;12.0;1.0;;True;;maldives;calls;4.18;73.51;indian_ocean
9404;s425;s425v1;s425v1c6;29 Apr Mokha;1762;4.0;29.0;l157;False;l157;Mokha;calls;13.1913;43.15;indian_ocean
9420;s425;s425v3;s425v3c3;5 Aug Kedgeree;1767;8.0;5.0;l20;False;l20;Kedgeree;calls;12.8575;87.9115;indian_ocean
9423;s425;s425v3;s425v3c6;29 Nov Kedgeree;1767;11.0;29.0;l20;False;l20;Kedgeree;calls;12.8575;87.9115;indian_ocean
9430;s425;s425v4;s425v4c4;27 Jun Johanna;1770;6.0;27.0;l41;False;l41;Johanna;calls;-12.1254;44.253;indian_ocean
9455;s428;s428v2;s428v2c2;5 May Johanna;1767;5.0;5.0;l41;False;l41;Johanna;calls;-12.1254;44.253;indian_ocean
9463;s428;s428v3;s428v3c2;28 Apr Johanna;1769;4.0;28.0;l41;False;l41;Johanna;calls;-12.1254;44.253;indian_ocean
9500;s429;s429v3;s429v3c3;22 Jun Johanna;1784;6.0;22.0;l41;False;l41;Johanna;calls;-12.1254;44.253;indian_ocean
9502;s429;s429v3;s429v3c5;15 Aug Kedgeree;1784;8.0;15.0;l20;False;l20;Kedgeree;calls;12.8575;87.9115;indian_ocean
9504;s429;s429v3;s429v3c7;29 Apr Mauritius;1785;4.0;29.0;l77;False;l77;Mauritius;calls;-20.2;57.5;indian_ocean
9515;s429;s429v5;s429v5c3;21 Jul St Augustine's Bay;1763;7.0;21.0;l103;True;l103;St Augustine's Bay;calls;-23.3015;43.41;indian_ocean
9519;s429;s429v5;s429v5c7;24 May 1764 Mauritius;1764;5.0;24.0;l77;False;l77;Mauritius;calls;-20.2;57.5;indian_ocean
9520;s429;s429v5;s429v5c8;7 Jul Bourbon;1764;7.0;7.0;l324;False;l324;Bourbon;calls;-21.0652;55.3157;indian_ocean
9530;s429;s429v5;s429v5c18;14 Dec Mauritius;1765;12.0;14.0;l77;False;l77;Mauritius;calls;-20.2;57.5;indian_ocean
9552;s431;s431v1;s431v1c3;5 Nov Kedgeree;1800;11.0;5.0;l20;False;l20;Kedgeree;calls;12.8575;87.9115;indian_ocean
9555;s431;s431v1;s431v1c6;5 Nov Kedgeree;1801;11.0;5.0;l20;False;l20;Kedgeree;calls;12.8575;87.9115;indian_ocean
9575;s432;s432v2;s432v2c3;16 Jul Johanna;1783;7.0;16.0;l41;False;l41;Johanna;calls;-12.1254;44.253;indian_ocean
9577;s432;s432v2;s432v2c5;13 Oct Kedgeree;1783;10.0;13.0;l20;False;l20;Kedgeree;calls;12.8575;87.9115;indian_ocean
9582;s432;s432v3;s432v3c2;8 Jun Johanna;1786;6.0;8.0;l41;False;l41;Johanna;calls;-12.1254;44.253;indian_ocean
9585;s432;s432v3;s432v3c5;26 Dec Kedgeree;1786;12.0;26.0;l20;False;l20;Kedgeree;calls;12.8575;87.9115;indian_ocean
9630;s433;s433v4;s433v4c3;18 Jul Johanna;1783;7.0;18.0;l41;False;l41;Johanna;calls;-12.1254;44.253;indian_ocean
9644;s434;s434v1;s434v1c5;26 Apr;1788;4.0;26.0;;True;;maldives;calls;4.18;73.51;indian_ocean
9670;s434;s434v6;s434v6c3;10 Mar Kedgeree;1798;3.0;10.0;l20;False;l20;Kedgeree;calls;12.8575;87.9115;indian_ocean
9744;s435;s435v7;s435v7c10;21 May;1813;5.0;21.0;;True;;maldives;calls;4.18;73.51;indian_ocean
9750;s437;s437v1;s437v1c2;20 Feb 1796 Kedgeree;1796;2.0;20.0;l20;False;l20;Kedgeree;calls;12.8575;87.9115;indian_ocean
9759;s438;s438v1;s438v1c4;26 Jan 1798 Kedgeree;1798;1.0;26.0;l20;False;l20;Kedgeree;calls;12.8575;87.9115;indian_ocean
9766;s438;s438v2;s438v2c2;8 Jan 1801 Kedgeree;1801;1.0;8.0;l20;False;l20;Kedgeree;calls;12.8575;87.9115;indian_ocean
9803;s439;s439v1;s439v1c4;5 Dec Kedgeree;1779;12.0;5.0;l20;False;l20;Kedgeree;calls;12.8575;87.9115;indian_ocean
9815;s440;s440v2;s440v2c11;6 Oct Kedgeree;1783;10.0;6.0;l20;False;l20;Kedgeree;calls;12.8575;87.9115;indian_ocean
9822;s440;s440v3;s440v3c5;27 Apr Diamond Creek;1786;4.0;27.0;l524;False;l524;Diamond Creek;calls;-37.66667;145.15;indian_ocean
9858;s442;s442v1;s442v1c4;39;1766;;39.0;;True;;maldives;calls;4.18;73.51;indian_ocean
9861;s443;s443v1;s443v1c3;20 Jun St Augustine's Bay;1747;6.0;20.0;l103;True;l103;St Augustine's Bay;calls;-23.3015;43.41;indian_ocean
9870;s443;s443v2;s443v2c2;5 Jul Johanna;1751;7.0;5.0;l41;False;l41;Johanna;calls;-12.1254;44.253;indian_ocean
9903;s444;s444v3;s444v3c1;Jul 1654;1654;7.0;;;True;;maldives;calls;4.18;73.51;indian_ocean
9907;s444;s444v5;s444v5c1;Jan 1663;1663;1.0;;;True;;maldives;calls;4.18;73.51;indian_ocean
9911;s445;s445v1;s445v1c1;Jan 1671;1671;1.0;;;True;;maldives;calls;4.18;73.51;indian_ocean
9914;s445;s445v1;s445v1c2;Jun 1672;1672;6.0;;;True;;maldives;calls;4.18;73.51;indian_ocean
9917;s445;s445v2;s445v2c1;Dec 1672;1672;12.0;;;True;;maldives;calls;4.18;73.51;indian_ocean
9920;s445;s445v2;s445v2c2;Jul 1674;1674;7.0;;;True;;maldives;calls;4.18;73.51;indian_ocean
9926;s445;s445v4;s445v4c2;Mar 1678;1678;3.0;;;True;;maldives;calls;4.18;73.51;indian_ocean
9943;s448;s448v1;s448v1c5;Mar 1702;1702;3.0;;;True;;maldives;calls;4.18;73.51;indian_ocean
9965;s448;s448v4;s448v4c8;18 May Bandar Abbas;1713;5.0;18.0;l80;False;l80;Bandar Abbas;calls;27.1865;56.2808;indian_ocean
9989;s450;s450v2;s450v2c3;3 May Mokha;1744;5.0;3.0;l157;False;l157;Mokha;calls;13.1913;43.15;indian_ocean
10004;s450;s450v2;s450v2c18;9 Nov Kedgeree;1745;11.0;9.0;l20;False;l20;Kedgeree;calls;12.8575;87.9115;indian_ocean
10011;s450;s450v2;s450v2c23;94 for invoices etc at Mokha;1746;;94.0;;True;;maldives;calls;4.18;73.51;indian_ocean
10024;s451;s451v1;s451v1c5;24 Jun Mauritius;1748;6.0;24.0;l77;False;l77;Mauritius;calls;-20.2;57.5;indian_ocean
10043;s451;s451v3;s451v3c3;17 Aug St Augustine's Bay;1755;8.0;17.0;l103;True;l103;St Augustine's Bay;calls;-23.3015;43.41;indian_ocean
10046;s451;s451v3;s451v3c6;5 May Mokha;1756;5.0;5.0;l157;False;l157;Mokha;calls;13.1913;43.15;indian_ocean
