;ship_id;voyage_id;call_id;raw;year;month;day;location_x;special;location_id;location_name;category;lat;lon;region
1358;s81;s81v6;s81v6c3;16 Nov Madras;1796;11.0;16.0;l4;False;l4;Madras;calls;13.457;80.163;madras_presidency
1359;s81;s81v6;s81v6c4;20 Dec Trincomalee;1796;12.0;20.0;l94;False;l94;Trincomalee;calls;8.5778;81.2289;madras_presidency
1360;s81;s81v6;s81v6c5;4 Jan 1797 Madras;1797;1.0;4.0;l4;False;l4;Madras;calls;13.457;80.163;madras_presidency
1362;s81;s81v6;s81v6c7;17 Apr Anjengo;1797;4.0;17.0;l28;False;l28;Anjengo;calls;8.4833;76.9167;madras_presidency
1363;s81;s81v6;s81v6c8;30 Apr Mahe;1797;4.0;30.0;l214;False;l214;Mahe;calls;11.70172;75.53474;madras_presidency
1373;s82;s82v1;s82v1c5;15 Mar Madras;1800;3.0;15.0;l4;False;l4;Madras;calls;13.457;80.163;madras_presidency
1377;s82;s82v2;s82v2c2;24 Jul Madras;1801;7.0;24.0;l4;False;l4;Madras;calls;13.457;80.163;madras_presidency
1389;s82;s82v2;s82v2c14;25 Feb 1803 Madras;1803;2.0;25.0;l4;False;l4;Madras;calls;13.457;80.163;madras_presidency
1393;s82;s82v3;s82v3c2;3 Sep Madras;1804;9.0;3.0;l4;False;l4;Madras;calls;13.457;80.163;madras_presidency
1396;s82;s82v3;s82v3c5;26 Dec Madras;1804;12.0;26.0;l4;False;l4;Madras;calls;13.457;80.163;madras_presidency
1397;s82;s82v3;s82v3c6;30 Jan 1805 Vizagapatam;1805;1.0;30.0;l77;False;l77;Vizagapatam;calls;17.68009;83.20161;madras_presidency
1398;s82;s82v3;s82v3c7;22 Feb Masulipatam;1805;2.0;22.0;l90;False;l90;Masulipatam;calls;16.18747;81.13888;madras_presidency
1399;s82;s82v3;s82v3c8;4 Mar Madras;1805;3.0;4.0;l4;False;l4;Madras;calls;13.457;80.163;madras_presidency
1403;s82;s82v4;s82v4c2;27 Aug Madras;1806;8.0;27.0;l4;False;l4;Madras;calls;13.457;80.163;madras_presidency
1406;s82;s82v4;s82v4c5;2 Feb 1807 Vizagapatam;1807;2.0;2.0;l77;False;l77;Vizagapatam;calls;17.68009;83.20161;madras_presidency
1407;s82;s82v4;s82v4c6;15 Feb Madras;1807;2.0;15.0;l4;False;l4;Madras;calls;13.457;80.163;madras_presidency
1408;s82;s82v4;s82v4c7;18 Mar Colombo;1807;3.0;18.0;l58;False;l58;Colombo;calls;6.5604;79.5034;madras_presidency
1414;s83;s83v1;s83v1c2;27 Dec Cochin;1799;12.0;27.0;l46;False;l46;Cochin;calls;9.93988;76.26022;madras_presidency
1422;s84;s84v1;s84v1c2;24 May Madras;1832;5.0;24.0;l4;False;l4;Madras;calls;13.457;80.163;madras_presidency
1431;s84;s84v2;s84v2c3;4 Jul Madras;1814;7.0;4.0;l4;False;l4;Madras;calls;13.457;80.163;madras_presidency
1432;s84;s84v2;s84v2c4;16 Aug Vizagapatam;1814;8.0;16.0;l77;False;l77;Vizagapatam;calls;17.68009;83.20161;madras_presidency
1433;s84;s84v2;s84v2c5;18 Sep Madras;1814;9.0;18.0;l4;False;l4;Madras;calls;13.457;80.163;madras_presidency
1438;s84;s84v3;s84v3c2;30 Jul Madras;1816;7.0;30.0;l4;False;l4;Madras;calls;13.457;80.163;madras_presidency
