ship_id;voyage_id;stop_id;raw;year;month;day;location;special
309;8;5;21 Jun Malacca;1815;6;21;Malacca;False
309;8;6;21 Jul Whampoa;1815;7;21;Whampoa;False
309;8;7;13 Nov Second Bar;1815;11;13;Second Bar;False
309;8;8;3 Mar 1816 St Helena;1816;3;3;St Helena;False
309;8;9;4 May Downs;1816;5;4;Downs;False
310;1;1;Portsmouth 20 May 1802;1802;5;20;Portsmouth;False
310;1;2;captured by French 22 Jul 1803 in 50Â° 21'N. 17Â°W;1803;7;22;captured by French in 50Â° 21'N. 17Â°W;True
311;1;1;Downs 30 Jan 1803;1803;1;30;Downs;False
311;1;2;27 Mar Cape;1803;3;27;Cape;False
311;1;3;19 May Madras;1803;5;19;Madras;False
311;1;4;7 Jul Penang;1803;7;7;Penang;False
311;1;5;30 Jul Malacca;1803;7;30;Malacca;False
311;1;6;25 Aug Whampoa;1803;8;25;Whampoa;False
311;1;7;30 Oct Second Bar;1803;10;30;Second Bar;False
311;1;8;left China 6 Feb 1804;1804;2;6;left China;False
311;1;9;18 Feb Malacca;1804;2;18;Malacca;False
311;1;10;3 Mar Penang;1804;3;3;Penang;False
311;1;11;10 Jun St Helena;1804;6;10;St Helena;False
311;1;12;14 Aug Long Reach;1804;8;14;Long Reach;False
311;2;1;Portsmouth 25 Apr 1805;1805;4;25;Portsmouth;False
311;2;2;23 Aug Madras;1805;8;23;Madras;False
311;2;3;18 Sep Penang;1805;9;18;Penang;False
311;2;4;22 Oct Malacca;1805;10;22;Malacca;False
311;2;5;20 Dec Whampoa;1805;12;20;Whampoa;False
311;2;6;6 Feb 1806 Macao;1806;2;6;Macao;False
311;2;7;18 Mar Malacca;1806;3;18;Malacca;False
311;2;8;27 Mar Penang;1806;3;27;Penang;False
311;2;9;2 Jul St Helena;1806;7;2;St Helena;False
311;2;10;13 Sep Long Reach * engagement with three French ships 7 Aug 1805;1805;8;7;Long Reach * engagement with three French ships;True
311;3;1;Portsmouth 26 Feb 1807;1807;2;26;Portsmouth;False
311;3;2;30 Jun 1808 moorings;1808;6;30;moorings;False
311;4;1;Portsmouth 24 Feb 1809;1809;2;24;Portsmouth;False
311;4;2;25 Jun Bombay;1809;6;25;Bombay;False
311;4;3;31 Aug Penang;1809;8;31;Penang;False
311;4;4;18 Oct Macao;1809;10;18;Macao;False
311;4;5;4 Nov Whampoa;1809;11;4;Whampoa;False
311;4;6;22 Dec Second Bar;1809;12;22;Second Bar;False
311;4;7;21 May 1810 St Helena;1810;5;21;St Helena;False
311;4;8;2 Aug Long Reach;1810;8;2;Long Reach;False
311;5;1;Torbay 16 Feb 1811;1811;2;16;Torbay;False
311;5;2;28 Apr Simons Bay;1811;4;28;Simons Bay;False
311;5;3;8 Jun Bombay;1811;6;8;Bombay;False
311;5;4;21 Aug Penang;1811;8;21;Penang;False
311;5;5;2 Oct Whampoa;1811;10;2;Whampoa;False
311;5;6;2 Dec Second Bar;1811;12;2;Second Bar;False
311;5;7;21 Mar 1812 St Helena;1812;3;21;St Helena;False
311;5;8;15 May Long Reach;1812;5;15;Long Reach;False
311;6;1;Portsmouth 18 Mar 1813;1813;3;18;Portsmouth;False
311;6;2;11 Apr Tenerife;1813;4;11;Tenerife;False
311;6;3;15 Jun Cape;1813;6;15;Cape;False
311;6;4;6 Sep Whampoa;1813;9;6;Whampoa;False
311;6;5;5 Jan 1614 Second Bar;1614;1;5;Second Bar;False
311;6;6;26 May St Helena;1614;5;26;St Helena;False
311;6;7;10 Aug Long Reach;1614;8;10;Long Reach;False
311;7;1;Downs 23 Jan 1816;1816;1;23;Downs;False
311;7;2;15 May Bombay;1816;5;15;Bombay;False
311;7;3;6 Aug Malacca;1816;8;6;Malacca;False
311;7;4;3 Sep Whampoa;1816;9;3;Whampoa;False
311;7;5;24 Dec Second Bar;1816;12;24;Second Bar;False
311;7;6;12 Mar 1817 St Helena;1817;3;12;St Helena;False
311;7;7;16 May Long Reach;1817;5;16;Long Reach;False
312;1;1;Bombay 8 Mar 1803;1803;3;8;Bombay;False
312;1;2;18 Mar Tellicherry;1803;3;18;Tellicherry;False
312;1;3;18 May Cape;1803;5;18;Cape;False
312;1;4;17 Jul St Helena;1803;7;17;St Helena;False
312;1;5;13 Sep Bearhaven;1803;9;13;Bearhaven;False
312;1;6;3 Oct Downs;1803;10;3;Downs;False
312;2;1;Bombay 3 Feb 1810;1810;2;3;Bombay;False
312;2;2;20 Feb Point de Galle;1810;2;20;Point de Galle;False
312;2;3;3 May St Helena;1810;5;3;St Helena;False
312;2;4;14 Jul Blackwall;1810;7;14;Blackwall;False
313;1;1;Deal 14 Sep 1826;1826;9;14;Deal;False
313;1;2;9 Jan 1827 Madras;1827;1;9;Madras;False
313;1;3;4 Feb Calcutta;1827;2;4;Calcutta;False
313;1;4;voyage ended 11 May 1828;1828;5;11;voyage ended;False
314;1;1;19 Apr 1686;1686;4;19;nan;False
314;1;2;â€˜free ship to trade in the country;1686;nan;nan;â€˜free ship to trade in the country;True
315;1;1;Calcutta 19 Nov 1798;1798;11;19;Calcutta;False
315;1;2;28 Jan 1799 Saugor;1799;1;28;Saugor;False
315;1;3;left Bengal 10 Feb;1799;2;10;left Bengal;False
315;1;4;10 May St Helena;1799;5;10;St Helena;False
315;1;5;voyage ended Aug;1799;8;nan;voyage ended;False
316;1;1;Downs 1 Apr 1610;1610;4;1;Downs;False
316;1;2;Jul Cape;1610;7;nan;Cape;False
316;1;3;25 Oct Socotra;1610;10;25;Socotra;False
316;1;4;7 Nov Aden 12 Dec;1610;12;12;Aden;False
316;1;5;Mokha 15 May 1611;1611;5;15;Mokha;False
316;1;6;blockaded Mokha until 19 Jun;1611;6;19;blockaded Mokha until;False
316;1;7;26 Sep Surat 9 Feb 1612;1612;2;9;Surat;False
316;1;8;Red Sea;1612;nan;nan;Red Sea;False
316;1;9;Tiku;1612;nan;nan;Tiku;False
316;1;10;22 Dec Bantam;1612;12;22;Bantam;False
316;1;11;21 Mar 1613 Amboina;1613;3;21;Amboina;False
316;1;12;Ceram;1613;nan;nan;Ceram;False
316;1;13;Kambelu 3 May;1613;5;3;Kambelu;False
316;1;14;Buton;1613;nan;nan;Buton;False
316;1;15;Macassar;1613;nan;nan;Macassar;False
316;1;16;18 Aug Bantam 20 Sep;1613;9;20;Bantam;False
316;1;17;Oct Tiku;1613;10;nan;Tiku;False
316;1;18;11 Nov Bantam;1613;11;11;Bantam;False
316;1;19;Apr 1614 Sukadana 13 Jun;1614;6;13;Sukadana;False
316;1;20;Pattani, laid up there;1614;nan;nan;Pattani, laid up there;True
317;1;1;Torbay 29 Aug 1794;1794;8;29;Torbay;False
317;1;2;9 Nov St Helena;1794;11;9;St Helena;False
317;1;3;27 Feb 1795 Calcutta;1795;2;27;Calcutta;False
317;1;4;19 Jun St Helena;1795;6;19;St Helena;False
317;1;5;9 Aug Torbay;1795;8;9;Torbay;False
317;1;6;23 Aug Blackwall;1795;8;23;Blackwall;False
317;2;1;Portsmouth 13 Nov 1795;1795;11;13;Portsmouth;False
317;2;2;29 Jan 1796 Cape;1796;1;29;Cape;False
317;2;3;2 Mar St Helena;1796;3;2;St Helena;False
317;2;4;31 Mar Cape;1796;3;31;Cape;False
317;2;5;2 Jun Calcutta;1796;6;2;Calcutta;False
317;2;6;17 Jul Diamond Harbour;1796;7;17;Diamond Harbour;False
317;2;7;10 Oct St Helena;1796;10;10;St Helena;False
317;2;8;7 Dec Dartmouth;1796;12;7;Dartmouth;False
317;2;9;24 Jan 1797 Blackwall;1797;1;24;Blackwall;False
318;1;1;Downs 31 Dec 1710;1710;12;31;Downs;False
318;1;2;24 Apr Cape;1710;4;24;Cape;False
318;1;3;10 Jul Madras;1710;7;10;Madras;False
318;1;4;10 Aug Fort St David;1710;8;10;Fort St David;False
318;1;5;14 Aug Madras;1710;8;14;Madras;False
318;1;6;25 Sep Rogues River;1710;9;25;Rogues River;False
318;1;7;left Bengal 28 Jan 1712;1712;1;28;left Bengal;False
318;1;8;15 Feb Anjengo;1712;2;15;Anjengo;False
318;1;9;28 Mar Bandar Abbas 28 Jun;1712;6;28;Bandar Abbas;False
318;1;10;7 Aug Madras 16 Oct;1712;10;16;Madras;False
318;1;11;18 Jan 1713 Cape 31 Mar;1713;3;31;Cape;False
318;1;12;9 Aug Texel;1713;8;9;Texel;False
318;1;13;17 Aug Thames;1713;8;17;Thames;False
318;2;1;Downs 30 Dec 1714;1714;12;30;Downs;False
318;2;2;21 Apr 1715 Cape;1715;4;21;Cape;False
318;2;3;6 Jul Batavia;1715;7;6;Batavia;False
318;2;4;30 Aug Whampoa 2 Feb 1716;1716;2;2;Whampoa;False
318;2;5;14 Mar Malacca;1716;3;14;Malacca;False
318;2;6;17 Apr Acheh;1716;4;17;Acheh;False
318;2;7;28 Sep Madras 20 Dec;1716;12;20;Madras;False
318;2;8;21 Dec Fort St David;1716;12;21;Fort St David;False
318;2;9;31 Mar 1717 Cape;1717;3;31;Cape;False
318;2;10;4 May St Helena;1717;5;4;St Helena;False
318;2;11;Aug Downs;1717;8;nan;Downs;False
318;3;1;Down 8 Mar 1718;1718;3;8;Down;False
318;3;2;12 Apr Sao Tiago;1718;4;12;Sao Tiago;False
318;3;3;17 Jun Cape;1718;6;17;Cape;False
318;3;4;21 Jul Madagascar;1718;7;21;Madagascar;False
318;3;5;1 Aug Johanna;1718;8;1;Johanna;False
318;3;6;6 Sep Bombay;1718;9;6;Bombay;False
318;3;7;expedition agst Angria pirates;1718;nan;nan;expedition agst Angria pirates;True
318;3;8;25 Dec Bandar Abbas;1718;12;25;Bandar Abbas;False
318;3;9;24 Feb 1719 Bombay;1719;2;24;Bombay;False
318;3;10;11 Mar Surat;1719;3;11;Surat;False
318;3;11;23 Mar Bombay;1719;3;23;Bombay;False
318;3;12;12 Apr Karwar;1719;4;12;Karwar;False
318;3;13;24 Apr Tellicherry;1719;4;24;Tellicherry;False
318;3;14;28 Apr Anjengo;1719;4;28;Anjengo;False
318;3;15;14 May Fort St David;1719;5;14;Fort St David;False
318;3;16;23 May Madras 7 Aug;1719;8;7;Madras;False
318;3;17;17 Nov Cape;1719;11;17;Cape;False
318;3;18;13 Dec St Helena;1719;12;13;St Helena;False
318;3;19;29 Dec Ascension;1719;12;29;Ascension;False
318;3;20;8 Mar 1720 Downs;1720;3;8;Downs;False
318;4;1;5 Nov 1720;1720;11;5;nan;False
318;4;2;lost north of Sadras;1720;nan;nan;lost north of Sadras;True
319;1;1;Capt Marmaduke Rawdon 4 Dec 1700;1700;12;4;Capt Marmaduke Rawdon;False
319;1;2;17 Sep 1702;1702;9;17;nan;False
320;1;1;Downs 16 Aug 1833;1833;8;16;Downs;False
320;1;2;5 Jan 1834 Calcutta;1834;1;5;Calcutta;False
320;1;3;24 May St Helena;1834;5;24;St Helena;False
320;1;4;17 Jul East India Dock;1834;7;17;East India Dock;False
321;1;1;Howrah 19 Aug 1833;1833;8;19;Howrah;False
321;1;2;left Bengal 20 Sep;1833;9;20;left Bengal;False
321;1;3;14 Oct Singapore;1833;10;14;Singapore;False
321;1;4;25 Nov Whampoa;1833;11;25;Whampoa;False
321;1;5;4 May 1834 St Helena;1834;5;4;St Helena;False
321;1;6;26 Jun Thames;1834;6;26;Thames;False
322;1;1;Bombay 13 Mar 1802;1802;3;13;Bombay;False
322;1;2;30 May St Helena;1802;5;30;St Helena;False
322;1;3;28 Jul Long Reach;1802;7;28;Long Reach;False
322;2;1;Bombay 16 Jun 1809;1809;6;16;Bombay;False
322;2;2;31 Aug St Helena;1809;8;31;St Helena;False
322;2;3;4 Dec Long Reach;1809;12;4;Long Reach;False
322;3;1;Torbay 30 May 1811;1811;5;30;Torbay;False
322;3;2;21 Jun Madeira;1811;6;21;Madeira;False
322;3;3;16 Nov Diamond Harbour;1811;11;16;Diamond Harbour;False
322;3;4;24 Feb 1812 Saugor;1812;2;24;Saugor;False
322;3;5;10 Jun St Helena;1812;6;10;St Helena;False
322;3;6;4 Sep Falmouth;1812;9;4;Falmouth;False
322;3;7;14 Sep Downs;1812;9;14;Downs;False
322;4;1;Portsmouth 2 Jun 1813;1813;6;2;Portsmouth;False
322;4;2;21 Jun Madeira;1813;6;21;Madeira;False
322;4;3;2 Nov Bombay;1813;11;2;Bombay;False
322;4;4;4 Jan 1814 Point de Galle;1814;1;4;Point de Galle;False
322;4;5;26 Feb Cape;1814;2;26;Cape;False
322;4;6;15 Mar St Helena;1814;3;15;St Helena;False
322;4;7;1 Jun Long Reach;1814;6;1;Long Reach;False
322;5;1;Downs 22 May 1815;1815;5;22;Downs;False
322;5;2;7 Jun Madeira;1815;6;7;Madeira;False
322;5;3;28 Sep Mauritius;1815;9;28;Mauritius;False
322;5;4;7 Nov Bombay;1815;11;7;Bombay;False
322;5;5;22 Feb 1816 Tellicherry;1816;2;22;Tellicherry;False
322;5;6;5 Mar Cochin;1816;3;5;Cochin;False
322;5;7;14 May Cape;1816;5;14;Cape;False
322;5;8;8 Jun St Helena;1816;6;8;St Helena;False
322;5;9;18 Aug Woolwich;1816;8;18;Woolwich;False
323;1;1;Downs 4 Mar 1802;1802;3;4;Downs;False
323;1;2;18 Jul Whampoa;1802;7;18;Whampoa;False
323;1;3;21 Oct Second Bar;1802;10;21;Second Bar;False
323;1;4;15 Feb 1803 St Helena;1803;2;15;St Helena;False
323;1;5;13 Apr Plymouth;1803;4;13;Plymouth;False
323;1;6;24 Apr Gravesend;1803;4;24;Gravesend;False
323;2;1;Plymouth 26 Feb 1804;1804;2;26;Plymouth;False
323;2;2;22 Mar Santa Cruz;1804;3;22;Santa Cruz;False
323;2;3;25 Jun Bombay;1804;6;25;Bombay;False
323;2;4;4 Sep Madras;1804;9;4;Madras;False
323;2;5;31 Dec St Helena;1804;12;31;St Helena;False
323;2;6;10 Mar 1805 Plymouth;1805;3;10;Plymouth;False
323;2;7;23 Mar Gravesend;1805;3;23;Gravesend;False
323;3;1;Portsmouth 4 Mar 1806;1806;3;4;Portsmouth;False
323;3;2;28 Jun Madras;1806;6;28;Madras;False
323;3;3;15 Aug Penang;1806;8;15;Penang;False
323;3;4;19 Oct Whampoa;1806;10;19;Whampoa;False
323;3;5;5 Dec Second Bar;1806;12;5;Second Bar;False
323;3;6;23 Jan 1807 Penang;1807;1;23;Penang;False
323;3;7;18 Apr St Helena;1807;4;18;St Helena;False
323;3;8;5 Jul Long Reach;1807;7;5;Long Reach;False
323;4;1;Portsmouth 5 Mar 1808;1808;3;5;Portsmouth;False
323;4;2;25 Jun Madras;1808;6;25;Madras;False
323;4;3;1 Aug Penang;1808;8;1;Penang;False
323;4;4;29 Aug Malacca;1808;8;29;Malacca;False
323;4;5;5 Oct Whampoa;1808;10;5;Whampoa;False
323;4;6;3 Feb 1809 Second Bar;1809;2;3;Second Bar;False
323;4;7;3 Mar Penang;1809;3;3;Penang;False
323;4;8;11 Jul St Helena;1809;7;11;St Helena;False
323;4;9;14 Sep Long Reach;1809;9;14;Long Reach;False
323;5;1;Portsmouth 13 Apr 1810;1810;4;13;Portsmouth;False
323;5;2;23 May Porto Praya;1810;5;23;Porto Praya;False
323;5;3;28 Aug Madras;1810;8;28;Madras;False
323;5;4;3 Nov Penang;1810;11;3;Penang;False
323;5;5;8 Feb 1811 Whampoa;1811;2;8;Whampoa;False
323;5;6;6 Mar Second Bar;1811;3;6;Second Bar;False
323;5;7;11 Jul St Helena;1811;7;11;St Helena;False
323;5;8;18 Sep Falmouth;1811;9;18;Falmouth;False
323;5;9;30 Sep Gravesend;1811;9;30;Gravesend;False
323;6;1;Portsmouth 1 Mar 1812;1812;3;1;Portsmouth;False
323;6;2;11 Jun Madras;1812;6;11;Madras;False
323;6;3;26 Sep Penang;1812;9;26;Penang;False
323;6;4;22 Oct Malacca;1812;10;22;Malacca;False
323;6;5;14 Jan 1813 Whampoa;1813;1;14;Whampoa;False
323;6;6;13 Feb Second Bar;1813;2;13;Second Bar;False
323;6;7;27 May St Helena;1813;5;27;St Helena;False
323;6;8;21 Aug Long Reach;1813;8;21;Long Reach;False
323;7;1;Downs 14 Jan 1815;1815;1;14;Downs;False
323;7;2;31 Mar Cape;1815;3;31;Cape;False
323;7;3;22 May Bombay;1815;5;22;Bombay;False
323;7;4;8 Aug Penang;1815;8;8;Penang;False
323;7;5;23 Sep Whampoa;1815;9;23;Whampoa;False
323;7;6;27 Nov Second Bar;1815;11;27;Second Bar;False
323;7;7;18 Jan 1616 Macao;1616;1;18;Macao;False
323;7;8;23 Mar St Helena;1616;3;23;St Helena;False
323;7;9;16 May Gravesend;1616;5;16;Gravesend;False
324;1;1;Downs 18 Jan 1719;1719;1;18;Downs;False
324;1;2;2 May Cape;1719;5;2;Cape;False
324;1;3;1 Aug Rogues River;1719;8;1;Rogues River;False
324;1;4;Cox s Island 5 Jan 1720;1720;1;5;Cox s Island;False
324;1;5;22 Jan Madras;1720;1;22;Madras;False
324;1;6;10 Feb Fort St David;1720;2;10;Fort St David;False
324;1;7;29 May St Helena;1720;5;29;St Helena;False
324;1;8;29 Aug Woolwich;1720;8;29;Woolwich;False
324;2;1;Downs 15 Jun 1721;1721;6;15;Downs;False
324;2;2;Bombay 1 Feb 1723;1723;2;1;Bombay;False
324;2;3;9 Feb Tellicherry;1723;2;9;Tellicherry;False
324;2;4;16 Feb Cochin;1723;2;16;Cochin;False
324;2;5;20 Feb Anjengo;1723;2;20;Anjengo;False
324;2;6;30 Jun St Helena;1723;6;30;St Helena;False
324;2;7;31 Oct Spithead;1723;10;31;Spithead;False
324;3;1;Downs 22 Jan 1726;1726;1;22;Downs;False
324;3;2;14 Jun Tuticorin;1726;6;14;Tuticorin;False
324;3;3;27 Jun Madras;1726;6;27;Madras;False
324;3;4;16 Jul Rogues River;1726;7;16;Rogues River;False
324;3;5;5 Feb 1727 Balasore;1727;2;5;Balasore;False
324;3;6;12 Jun St Helena;1727;6;12;St Helena;False
324;3;7;13 Sep Woolwich;1727;9;13;Woolwich;False
324;4;1;10 Feb 1730;1730;2;10;nan;False
324;4;2;15 Aug 1732;1732;8;15;nan;False
325;1;1;Downs 3 Mar 1733;1733;3;3;Downs;False
325;1;2;28 Jun Madras;1733;6;28;Madras;False
325;1;3;29 Jul Vizagapatam;1733;7;29;Vizagapatam;False
325;1;4;9 Aug Rogues River;1733;8;9;Rogues River;False
325;1;5;left Bengal 24 Feb 1734;1734;2;24;left Bengal;False
325;1;6;8 Jul Mauritius;1734;7;8;Mauritius;False
325;1;7;1 Dec St Helena;1734;12;1;St Helena;False
325;1;8;28 Mar 1735 Erith;1735;3;28;Erith;False
325;2;1;Downs 5 Jul 1736;1736;7;5;Downs;False
325;2;2;lost in the Hugh 30 Sep 1737;1737;9;30;lost in the Hugh;True
326;1;1;Gravesend 25 Apr 1615;1615;4;25;Gravesend;False
326;1;2;27 Aug Cape;1615;8;27;Cape;False
326;1;3;29 Dec Bantam;1615;12;29;Bantam;False
326;1;4;Bandas;1615;nan;nan;Bandas;False
326;1;5;Bantam Oct 1616;1616;10;nan;Bantam;False
326;1;6;19 Nov Macassar;1616;11;19;Macassar;False
326;1;7;21 May 1617 Pulo Run;1617;5;21;Pulo Run;False
326;1;8;seized by Dutch;1617;nan;nan;seized by Dutch;False
326;1;9;in Dec 1623 reported laid up as a wreck in the Bandas;1623;12;nan;in reported laid up as a wreck in the Bandas;True
327;1;1;28 Jan 1682;1682;1;28;nan;False
327;1;2;29 Aug 1683;1683;8;29;nan;False
327;2;1;14 Mar 1684;1684;3;14;nan;False
327;2;2;16 Sep 1686;1686;9;16;nan;False
327;3;1;Downs 27 Feb 1688;1688;2;27;Downs;False
327;3;2;20 Mar Sao Tiago;1688;3;20;Sao Tiago;False
327;3;3;24 Jun Johanna;1688;6;24;Johanna;False
327;3;4;left Madras 8 Jul 1689;1689;7;8;left Madras;False
327;3;5;5 Aug Malacca;1689;8;5;Malacca;False
327;3;6;7 Sep China 15 Mar 1690;1690;3;15;China;False
327;3;7;3 May Malacca;1690;5;3;Malacca;False
327;3;8;26 May Acheh;1690;5;26;Acheh;False
327;3;9;4 Jun Madras 19 Sep;1690;9;19;Madras;False
327;3;10;22 Sep Taverapatam;1690;9;22;Taverapatam;False
327;3;11;7 Oct Madras;1690;10;7;Madras;False
327;3;12;4 Dec Indrapura;1690;12;4;Indrapura;False
327;3;13;left Benkulen 24 Jan 1691;1691;1;24;left Benkulen;False
327;3;14;11 Apr Cape;1691;4;11;Cape;False
327;3;15;19 Jun St Helena;1691;6;19;St Helena;False
327;3;16;16 Sep Downs;1691;9;16;Downs;False
328;1;1;Downs 23 May 1693;1693;5;23;Downs;False
328;1;2;captured by the French;1693;nan;nan;captured by the French;True
329;1;1;Downs 6 Feb 1736;1736;2;6;Downs;False
329;1;2;26 Jul Madras;1736;7;26;Madras;False
329;1;3;25 Jul Fulla;1736;7;25;Fulla;False
329;1;4;22 Oct Ingeli;1736;10;22;Ingeli;False
329;1;5;23 Nov Anjengo;1736;11;23;Anjengo;False
329;1;6;27 Cochin;1736;nan;27;Cochin;False
329;1;7;4 Dec Tellicherry;1736;12;4;Tellicherry;False
329;1;8;24 Dec Bombay;1736;12;24;Bombay;False
329;1;9;10 Feb 1737 Cochin;1737;2;10;Cochin;False
329;1;10;13 Feb Anjengo;1737;2;13;Anjengo;False
329;1;11;3 Jun St Helena;1737;6;3;St Helena;False
329;1;12;22 Aug Downs;1737;8;22;Downs;False
329;2;1;23 Sep Cochin;1737;9;23;Cochin;False
329;2;2;5 Oct Anjengo;1737;10;5;Anjengo;False
329;2;3;5 Jan 1749 Cape;1749;1;5;Cape;False
329;2;4;27 Jan St Helena;1749;1;27;St Helena;False
329;2;5;16 Sep Downs;1749;9;16;Downs;False
329;3;1;Downs 9 Feb 1742;1742;2;9;Downs;False
329;3;2;13 Jul Whampoa;1742;7;13;Whampoa;False
329;3;3;25 Jan 1743 Second Bar;1743;1;25;Second Bar;False
329;3;4;1 May St Helena;1743;5;1;St Helena;False
329;3;5;6 Aug Downs;1743;8;6;Downs;False
330;1;1;23 Dec 1698;1698;12;23;nan;False
330;1;2;9 Oct 1700;1700;10;9;nan;False
331;1;1;Downs 28 Sep 1747;1747;9;28;Downs;False
331;1;2;13 Dec Madeira;1747;12;13;Madeira;False
331;1;3;12 Jan 1748 Sao Tiago;1748;1;12;Sao Tiago;False
331;1;4;27 Mar Cape;1748;3;27;Cape;False
331;1;5;23 Jun Mauritius;1748;6;23;Mauritius;False
331;1;6;27 Jul Fort St David;1748;7;27;Fort St David;False
331;1;7;19 Nov Tellicherry;1748;11;19;Tellicherry;False
331;1;8;14 Dec Colombo;1748;12;14;Colombo;False
331;1;9;25 Mar 1749 Tambomeo;1749;3;25;Tambomeo;False
331;1;10;25 May Batavia;1749;5;25;Batavia;False
331;1;11;11 Jul Whampoa;1749;7;11;Whampoa;False
331;1;12;11 Nov Second Bar;1749;11;11;Second Bar;False
331;1;13;21 Feb 1750 Cape;1750;2;21;Cape;False
331;1;14;17 Mar St Helena;1750;3;17;St Helena;False
331;1;15;30 May Blackwall;1750;5;30;Blackwall;False
331;2;1;Downs 26 Nov 1751;1751;11;26;Downs;False
331;2;2;13 Apr 1752 St Augustine s Bay;1752;4;13;St Augustine s Bay;True
331;2;3;1 Sep Madras;1752;9;1;Madras;False
331;2;4;25 Sep Fort St David;1752;9;25;Fort St David;False
331;2;5;8 Oct Madras;1752;10;8;Madras;False
331;2;6;18 Nov Point de Galle;1752;11;18;Point de Galle;False
331;2;7;6 Apr 1753 Benkulen;1753;4;6;Benkulen;False
331;2;8;20 Apr Batavia;1753;4;20;Batavia;False
331;2;9;3 Jul Benkulen;1753;7;3;Benkulen;False
331;2;10;15 Aug Madras;1753;8;15;Madras;False
331;2;11;1 Sep Fort St David;1753;9;1;Fort St David;False
331;2;12;6 Sep Madras;1753;9;6;Madras;False
331;2;13;14 Jan 1754 Cape;1754;1;14;Cape;False
331;2;14;15 Feb St Helena;1754;2;15;St Helena;False
331;2;15;15 May Blackwall;1754;5;15;Blackwall;False
331;3;1;Downs 21 Oct 1755;1755;10;21;Downs;False
331;3;2;26 Jan 1756 Cape;1756;1;26;Cape;False
331;3;3;8 May Madras;1756;5;8;Madras;False
331;3;4;4 Aug Fulta;1756;8;4;Fulta;False
331;3;5;23 Feb 1757 Kedgeree;1757;2;23;Kedgeree;False
331;3;6;1 Jul St Helena;1757;7;1;St Helena;False
331;3;7;16 Aug Ascension;1757;8;16;Ascension;False
331;3;8;27 Aug Fernando Loronho;1757;8;27;Fernando Loronho;False
331;3;9;30 Nov Downs;1757;11;30;Downs;False
331;4;1;Downs 24 Mar 1759;1759;3;24;Downs;False
331;4;2;8 Jul St Helena;1759;7;8;St Helena;False
331;4;3;7 Oct Benkulen;1759;10;7;Benkulen;False
331;4;4;29 Apr 1760 St Helena;1760;4;29;St Helena;False
331;4;5;22 Sep Downs;1760;9;22;Downs;False
332;1;1;Downs 7 Jan 1683;1683;1;7;Downs;False
332;1;2;30 Apr Cape;1683;4;30;Cape;False
332;1;3;7 Jul Acheh 22 Jul;1683;7;22;Acheh;False
332;1;4;28 Aug Siam 3 Apr 1684;1684;4;3;Siam;False
332;1;5;16 May Macao;1684;5;16;Macao;False
332;1;6;26 May Amoy 19 Dec 1684;1684;12;19;Amoy;False
332;1;7;20 Mar 1685 Surat;1685;3;20;Surat;False
332;1;8;1 Jan 1686 Downs;1686;1;1;Downs;False
333;1;1;Downs 18 Feb 1754;1754;2;18;Downs;False
333;1;2;30 May Johanna;1754;5;30;Johanna;False
333;1;3;5 Jul Madras;1754;7;5;Madras;False
333;1;4;5 Sep Culpee;1754;9;5;Culpee;False
333;1;5;3 Feb 1756 Calcutta;1756;2;3;Calcutta;False
333;1;6;6 Mar Kedgeree;1756;3;6;Kedgeree;False
333;1;7;23 Jul St Augustine s Bay;1756;7;23;St Augustine s Bay;True
333;1;8;24 Oct St Helena;1756;10;24;St Helena;False
333;1;9;13 Jan 1757 Kinsale;1757;1;13;Kinsale;False
333;1;10;27 Feb Cork;1757;2;27;Cork;False
333;1;11;12 Mar Downs;1757;3;12;Downs;False
333;2;1;Downs 20 Jan 1759;1759;1;20;Downs;False
333;2;2;burnt at Benkulen 1 Apr 1760 to prevent her capture by the French;1760;4;1;burnt at Benkulen to prevent her capture by the French;True
334;1;1;1764 Ingeli;1764;nan;nan;Ingeli;False
334;1;2;7 Apr Madras;1764;4;7;Madras;False
334;1;3;18 Aug St Helena;1764;8;18;St Helena;False
334;1;4;30 Nov Cork;1764;11;30;Cork;False
334;1;5;9 Mar 1765 Downs;1765;3;9;Downs;False
334;2;1;Downs 19 Jan 1766;1766;1;19;Downs;False
334;2;2;23 Apr Cape;1766;4;23;Cape;False
334;2;3;23 Jul Whampoa 14 Apr St Helena;1766;4;14;Whampoa St Helena;False
334;2;4;8 Jul Gravesend;1766;7;8;Gravesend;False
334;3;1;Portsmouth 5 Mar 1769;1769;3;5;Portsmouth;False
334;3;2;25 Mar Madeira;1769;3;25;Madeira;False
334;3;3;27 Jul Johanna;1769;7;27;Johanna;False
334;3;4;21 Aug Bombay;1769;8;21;Bombay;False
334;3;5;1 Dec Tellicheny;1769;12;1;Tellicheny;False
334;3;6;21 Dec Cochin;1769;12;21;Cochin;False
334;3;7;25 Dec Anjengo;1769;12;25;Anjengo;False
334;3;8;20 Feb 1770 Cape;1770;2;20;Cape;False
334;3;9;18 Mar St Helena;1770;3;18;St Helena;False
334;3;10;28 Mar off Ascension;1770;3;28;off Ascension;False
334;3;11;4 Jun Downs;1770;6;4;Downs;False
334;4;1;Portsmouth 31 Mar 1771;1771;3;31;Portsmouth;False
334;4;2;16 Apr Madeira;1771;4;16;Madeira;False
334;4;3;13 Aug Johanna;1771;8;13;Johanna;False
